date_time,demand,forecast_reg,forecast_linf,forecast_l1
2021-02-16 02:00:00,23951.166666666668,23301.36222464951,22476.299736009732,23326.030098980773
2021-02-16 03:00:00,23572.166666666668,22893.905080697587,22073.907998504324,22893.544277353358
2021-02-16 04:00:00,23519.83333333333,22915.68701273989,22069.843420350502,22878.233309698924
2021-02-16 05:00:00,23911.166666666668,23998.55403582521,23072.873977074458,23918.737624179787
2021-02-16 06:00:00,26241.666666666668,26730.1392467216,25662.950557109623,26634.074342855205
2021-02-16 07:00:00,29996.0,30330.938768405256,29164.676467070738,30334.97261394099
2021-02-16 08:00:00,32160.5,32349.521469889878,31123.88349414446,32391.090629509803
2021-02-16 09:00:00,33614.666666666664,33793.28476483684,32537.92616999732,33891.21935014204
2021-02-16 10:00:00,33977.166666666664,34196.23619328922,32933.849459323326,34316.639424248424
2021-02-16 11:00:00,33857.0,33919.51628290828,32667.738006847172,34036.89792735857
2021-02-16 12:00:00,33522.5,33484.51287547641,32234.838748147693,33580.701702571736
2021-02-16 13:00:00,33538.5,33750.67405493316,32517.487334618043,33897.49936167319
2021-02-16 14:00:00,32571.83333333333,33092.37390365062,31888.96451524154,33236.74076057879
2021-02-16 15:00:00,31427.666666666668,31990.466412659785,30820.514804444865,32112.423071791494
2021-02-16 16:00:00,31050.666666666668,31300.015818575546,30151.660127873613,31411.564494935505
2021-02-16 17:00:00,30713.83333333333,31035.63499311155,29883.92293359978,31108.769118012195
2021-02-16 18:00:00,30868.0,31494.028651859226,30282.580805907637,31499.569276071292
2021-02-16 19:00:00,33357.0,33697.79339737441,32434.73566091687,33783.22484735122
2021-02-16 20:00:00,34358.5,34310.346490535056,33048.762691108095,34469.430986580504
2021-02-16 21:00:00,33576.666666666664,33091.828164230225,31912.11808517267,33294.181704308474
2021-02-16 22:00:00,31122.33333333333,30468.012167857985,29395.853711396703,30637.059769872663
2021-02-16 23:00:00,28218.0,27983.46445550346,27021.48015639246,28149.36472160461
2021-02-17 00:00:00,26346.166666666668,26081.860847803207,25148.360572218804,26133.378394693027
2021-02-17 01:00:00,24657.83333333333,24676.832708538514,23787.181633516087,24701.262653224014
2021-02-17 02:00:00,23702.0,23807.936934968468,22940.47445769624,23785.93344422871
2021-02-17 03:00:00,23184.166666666668,23468.76166049006,22607.723689479906,23431.222211254448
2021-02-17 04:00:00,23190.0,23407.314738190562,22530.33348469095,23357.60544714616
2021-02-17 05:00:00,23911.5,23944.655676417304,23010.216834215542,23839.5114585636
2021-02-17 06:00:00,26418.666666666668,26381.73477333338,25324.33736507561,26261.117280583312
2021-02-17 07:00:00,30150.166666666668,29756.314456165135,28598.067663200185,29731.523259336936
2021-02-17 08:00:00,32421.33333333333,31607.436346303013,30393.61500385812,31632.070420823067
2021-02-17 09:00:00,33629.0,32826.99990009811,31590.817015564895,32903.88330780848
2021-02-17 10:00:00,33897.333333333336,33213.76101059157,31973.903680578533,33307.100878277284
2021-02-17 11:00:00,33709.666666666664,32965.573638994014,31738.899450221943,33060.51504355808
2021-02-17 12:00:00,33289.333333333336,32727.91216058126,31503.201360634288,32810.095518583206
2021-02-17 13:00:00,33373.666666666664,32727.93700424172,31525.63808979551,32851.302810440226
2021-02-17 14:00:00,32383.166666666668,31870.631579567565,30699.671887854456,31988.163435609073
2021-02-17 15:00:00,31356.666666666668,30788.81139494797,29645.300100237844,30877.98829883645
2021-02-17 16:00:00,30920.0,30472.72648532613,29344.59450159907,30558.22174751076
2021-02-17 17:00:00,30726.83333333333,30358.089354867494,29221.72863750373,30406.95242106304
2021-02-17 18:00:00,30980.33333333333,30783.17260721542,29583.455147527966,30757.458191752077
2021-02-17 19:00:00,33651.166666666664,33013.823351503306,31770.313917106836,33060.609060929164
2021-02-17 20:00:00,34858.0,33882.618017225876,32647.702061045147,33998.38248698057
2021-02-17 21:00:00,34128.0,33039.94004208803,31875.2247776766,33218.054556317016
2021-02-17 22:00:00,31427.5,30625.26895421592,29557.152065977054,30792.737294661187
2021-02-17 23:00:00,28456.83333333333,27917.74315070336,26927.908538379786,28011.030355407813
2021-02-18 00:00:00,26743.33333333333,26310.776812872526,25372.323851809888,26382.628349770304
2021-02-18 01:00:00,25217.166666666668,24582.55428928036,23695.304473155637,24608.321783236817
2021-02-18 02:00:00,24153.5,23641.64743676474,22780.342424801704,23622.890077341537
2021-02-18 03:00:00,23835.666666666668,23178.162604410296,22325.701401328224,23135.73110644981
2021-02-18 04:00:00,23632.0,23270.104867956634,22398.23855459222,23207.150390895356
2021-02-18 05:00:00,24185.33333333333,24141.761937947114,23204.588952815237,24039.84202559997
2021-02-18 06:00:00,26560.666666666668,26655.82967839733,25595.486054018773,26546.835974325455
2021-02-18 07:00:00,30501.83333333333,29996.31602603539,28833.30584808179,29978.799533933983
2021-02-18 08:00:00,32478.83333333333,32030.936317979267,30808.426036505873,32067.007137394237
2021-02-18 09:00:00,33788.666666666664,33286.22112463318,32039.196244832994,33374.73509311276
2021-02-18 10:00:00,34016.5,33594.780542197404,32346.202449707533,33712.75776428226
2021-02-18 11:00:00,33930.666666666664,33292.3582557702,32055.593699574165,33408.06034139765
2021-02-18 12:00:00,33504.5,32984.658430029,31757.954362686643,33087.43770144684
2021-02-18 13:00:00,33539.5,32947.3453794394,31743.890883948858,33092.698777306636
2021-02-18 14:00:00,32456.0,32081.694601007046,30909.710285009325,32210.23935279437
2021-02-18 15:00:00,31359.83333333333,31232.523069683157,30076.76254575014,31336.09956733859
2021-02-18 16:00:00,30720.83333333333,30804.010170559624,29662.175608593523,30891.243525099668
2021-02-18 17:00:00,30598.666666666668,30767.760505448485,29619.265837865365,30829.782225972423
2021-02-18 18:00:00,31119.83333333333,31301.93496349915,30090.35127370064,31293.94533193619
2021-02-18 19:00:00,33605.666666666664,33571.49430131573,32302.517340944767,33633.74169825607
2021-02-18 20:00:00,34588.833333333336,34563.41461109012,33285.42201247303,34715.14765452009
2021-02-18 21:00:00,33787.833333333336,33873.03010109939,32672.17592040029,34096.00392911615
2021-02-18 22:00:00,30982.83333333333,31371.654158655863,30282.20488878938,31569.47248297226
2021-02-18 23:00:00,28211.33333333333,28513.74162950086,27513.0533893483,28637.298983316112
2021-02-19 00:00:00,26406.0,26516.668416417666,25561.749073910614,26571.561660722484
2021-02-19 01:00:00,24999.5,25107.52285180681,24203.58461946213,25147.45931744073
2021-02-19 02:00:00,24115.5,24025.930300882115,23148.47134985467,24005.657276250487
2021-02-19 03:00:00,23691.5,23741.78939433712,22872.2999898658,23712.280958391508
2021-02-19 04:00:00,23638.5,23653.883339793574,22771.069353118884,23600.524107549445
2021-02-19 05:00:00,24303.5,24327.129740443754,23381.408640921138,24226.271537661203
2021-02-19 06:00:00,26800.166666666668,26789.820901634248,25716.604852579723,26669.60759046083
2021-02-19 07:00:00,30699.166666666668,30309.82374406406,29135.564326390326,30296.435093198495
2021-02-19 08:00:00,32735.0,32001.642430758337,30773.482703550206,32029.85247685467
2021-02-19 09:00:00,34074.166666666664,33208.58575036458,31955.77502676705,33288.983613601886
2021-02-19 10:00:00,33940.5,33454.00465906081,32199.50916567945,33562.21351560945
2021-02-19 11:00:00,33596.333333333336,33331.023601830246,32092.726284723994,33444.925974892416
2021-02-19 12:00:00,33330.0,32875.74349447198,31646.28509223112,32973.03830820973
2021-02-19 13:00:00,33238.333333333336,32788.70401235267,31583.587172288244,32934.449224093965
2021-02-19 14:00:00,32044.33333333333,31774.67983846364,30606.45435084346,31898.761587705154
2021-02-19 15:00:00,30903.33333333333,30631.537560470562,29490.73956509234,30719.575168748484
2021-02-19 16:00:00,30424.83333333333,29917.640539945678,28798.486268317632,29975.362582370868
2021-02-19 17:00:00,30096.33333333333,29666.9966188108,28542.44560439451,29689.123111734447
2021-02-19 18:00:00,30119.0,30272.34359572652,29087.22561470127,30238.961216461972
2021-02-19 19:00:00,32463.0,32503.842607378567,31262.54070728209,32539.932013452264
2021-02-19 20:00:00,33474.0,33292.44229333454,32053.940103644727,33396.993614935214
2021-02-19 21:00:00,33057.333333333336,32415.8397863286,31251.88696340447,32579.640691869718
2021-02-19 22:00:00,30593.666666666668,29933.140036006524,28869.75515424655,30063.783798480803
2021-02-19 23:00:00,27901.666666666668,27769.39783423587,26769.49490101749,27834.263898330963
2021-02-20 00:00:00,26395.5,25671.628191561653,24763.75654332987,25759.19549166418
2021-02-20 01:00:00,24764.166666666668,24351.36992726208,23487.524590424124,24402.731456261434
2021-02-20 02:00:00,23492.33333333333,23318.02293895748,22483.240510763953,23335.52327736948
2021-02-20 03:00:00,22844.0,22793.444809175417,21971.660019133986,22788.384001763498
2021-02-20 04:00:00,22579.33333333333,22658.998529315253,21835.619262770975,22633.324720803383
2021-02-20 05:00:00,22539.0,22657.451069377465,21812.34987011826,22602.733057106572
2021-02-20 06:00:00,22972.0,23415.16828293484,22514.666882494712,23333.97338747164
2021-02-20 07:00:00,24214.83333333333,24746.319789672976,23819.94825864805,24732.18859900775
2021-02-20 08:00:00,25499.33333333333,25898.208190770583,24911.987188088046,25880.843076762594
2021-02-20 09:00:00,27947.33333333333,27715.634801046792,26670.02250674141,27758.892442419216
2021-02-20 10:00:00,29551.166666666668,28769.633797719325,27700.125075198604,28870.76784924132
2021-02-20 11:00:00,29891.5,28945.213663047325,27879.68204297398,29056.81849533738
2021-02-20 12:00:00,29464.33333333333,28753.837939671906,27687.90374023422,28851.13470497274
2021-02-20 13:00:00,29566.33333333333,28769.36413981866,27706.33420277548,28883.517728553667
2021-02-20 14:00:00,29053.83333333333,28159.43702747146,27133.314237341598,28281.643811450693
2021-02-20 15:00:00,27425.83333333333,27181.07460177691,26186.380483229168,27280.95250414594
2021-02-20 16:00:00,26379.166666666668,26365.487361103464,25398.97574948036,26433.429107204138
2021-02-20 17:00:00,26082.5,25908.342795741242,24936.65690621409,25933.13959036484
2021-02-20 18:00:00,26623.83333333333,26468.04618452872,25432.52961677736,26440.749730306987
2021-02-20 19:00:00,28898.666666666668,28602.546678098992,27498.316961541557,28618.932916810132
2021-02-20 20:00:00,30115.166666666668,29831.077073914952,28705.644238034092,29895.381626360046
2021-02-20 21:00:00,30104.666666666668,29647.8125864167,28562.904446502143,29754.527870679904
2021-02-20 22:00:00,28531.166666666668,28090.202459893564,27083.859387934834,28194.359815302207
2021-02-20 23:00:00,26269.666666666668,26439.067697212,25489.375221025923,26507.608664349937
2021-02-21 00:00:00,24095.5,24867.1948170783,23984.61978222603,24915.37118298958
2021-02-21 01:00:00,22430.666666666668,22902.37149531287,22076.72422023279,22892.018613527067
2021-02-21 02:00:00,21592.0,21645.696625146255,20852.496955816878,21602.152739844958
2021-02-21 03:00:00,20783.33333333333,21173.827300331868,20395.091785449433,21118.65007962852
2021-02-21 04:00:00,20411.666666666668,21070.343342939184,20296.820177647438,21015.75332781602
2021-02-21 05:00:00,20405.166666666668,20927.48827113529,20154.891466787267,20870.738099340648
2021-02-21 06:00:00,20777.666666666668,21035.189213349084,20238.906853690998,20947.074272216003
2021-02-21 07:00:00,21584.166666666668,21665.152859587044,20839.832680876876,21584.236826292024
2021-02-21 08:00:00,21977.0,22561.778948801155,21674.147935702902,22444.786994736296
2021-02-21 09:00:00,24311.83333333333,24495.91547111613,23537.31932591945,24422.78568137941
2021-02-21 10:00:00,26695.666666666668,26124.415524816133,25119.069037252273,26103.966851585596
2021-02-21 11:00:00,27932.83333333333,26975.278381227654,25965.674081458346,27007.554581881177
2021-02-21 12:00:00,28365.33333333333,27326.351351797588,26302.004882439087,27357.464723229587
2021-02-21 13:00:00,29245.5,27761.63584113104,26732.909564005702,27829.81825013508
2021-02-21 14:00:00,29365.33333333333,27228.47142881408,26236.56224344796,27313.821316459118
2021-02-21 15:00:00,27314.33333333333,25748.570152399792,24805.827453480662,25805.627225590684
2021-02-21 16:00:00,26324.5,24920.775517065947,24000.902057393436,24940.901140808197
2021-02-21 17:00:00,25843.166666666668,24777.631320727873,23841.522230122817,24763.28175653194
2021-02-21 18:00:00,26567.0,25499.441095861926,24495.45408166633,25440.87754262399
2021-02-21 19:00:00,28735.5,28061.37337640748,26986.781073026843,28083.325674467407
2021-02-21 20:00:00,30431.5,29667.49223814001,28570.597996590805,29766.646392577208
2021-02-21 21:00:00,30433.666666666668,30123.768438181884,29061.43976649103,30273.947717427935
2021-02-21 22:00:00,29010.5,28725.572215909357,27734.97579508296,28890.04192334142
2021-02-21 23:00:00,26851.666666666668,26203.409672856396,25266.127982926675,26258.112551394275
2021-02-22 00:00:00,24654.666666666668,24058.145836528045,23184.748705819125,24086.258179236025
2021-02-22 01:00:00,22961.83333333333,22258.650092997083,21428.004901735712,22219.140019246148
2021-02-22 02:00:00,22032.5,21649.89281400487,20857.18472056139,21609.330445022988
2021-02-22 03:00:00,21700.33333333333,21217.63646573099,20435.81988436378,21168.430075786928
2021-02-22 04:00:00,21679.166666666668,21196.668670534673,20410.340781467352,21132.09712604239
2021-02-22 05:00:00,22518.33333333333,22236.829864510528,21390.693850682856,22158.30735110607
2021-02-22 06:00:00,25377.83333333333,24693.496529295415,23733.37726703311,24618.891224673454
2021-02-22 07:00:00,29481.83333333333,27983.913402352784,26933.5354915092,28032.84888170386
2021-02-22 08:00:00,31543.666666666668,29906.790807116606,28790.406003892367,29987.388387780327
2021-02-22 09:00:00,33184.666666666664,32240.681694034156,31063.351965159203,32389.73602492664
2021-02-22 10:00:00,33778.333333333336,33646.90053886388,32432.86708414375,33838.28797422464
2021-02-22 11:00:00,33863.0,33695.60929049889,32485.744050736215,33874.308250731236
2021-02-22 12:00:00,33770.166666666664,33643.76531212033,32425.55757805268,33799.05559058701
2021-02-22 13:00:00,33843.166666666664,34469.58047655184,33250.76016713462,34692.082815563735
2021-02-22 14:00:00,33004.833333333336,34121.91134014101,32937.722690056566,34388.196393138336
2021-02-22 15:00:00,31957.0,31775.880341685264,30641.389476450848,31952.958817990228
2021-02-22 16:00:00,31517.5,31235.701447797197,30119.971940911302,31396.15299018355
2021-02-22 17:00:00,31131.666666666668,31125.217687651217,30003.09083632092,31257.467978446755
2021-02-22 18:00:00,31101.166666666668,31731.40450531541,30559.16463059996,31833.02379759903
2021-02-22 19:00:00,33188.666666666664,32989.56206692483,31771.22348357143,33107.8347716959
2021-02-22 20:00:00,34630.166666666664,34023.593278386514,32800.57172844011,34211.800039473805
2021-02-22 21:00:00,33966.5,33188.026993188076,32032.84010710231,33429.04566943668
2021-02-22 22:00:00,31103.33333333333,30633.907417503822,29572.23448637023,30833.95856720016
2021-02-22 23:00:00,28393.0,27146.265603809632,26192.91650374024,27266.10107384054
2021-02-23 00:00:00,26237.5,25546.064202689962,24636.87155604089,25630.269479674367
2021-02-23 01:00:00,24552.666666666668,24297.822224265343,23426.362512833148,24354.646297531206
2021-02-23 02:00:00,23634.0,23416.669790261865,22578.40308864359,23435.70233883165
2021-02-23 03:00:00,23198.666666666668,22954.223394054858,22125.46351821522,22947.215676965516
2021-02-23 04:00:00,23102.33333333333,22814.157237204,21968.895024307916,22762.522351165786
2021-02-23 05:00:00,23768.0,23655.225375224778,22726.830701428797,23544.73884930966
2021-02-23 06:00:00,26286.5,26395.3050587871,25331.07536065059,26273.562040884583
2021-02-23 07:00:00,30297.33333333333,29914.8199674607,28739.55102329655,29887.708998446356
2021-02-23 08:00:00,32692.666666666668,31785.522781449356,30552.136396005586,31786.043886244
2021-02-23 09:00:00,33874.5,33313.076287345655,32049.996936373318,33365.44171827558
2021-02-23 10:00:00,33759.333333333336,33724.29836220698,32461.074389755107,33816.565978153514
2021-02-23 11:00:00,33629.333333333336,33800.198285399754,32548.3223784257,33900.70329846115
2021-02-23 12:00:00,33406.0,33666.82099776238,32419.02015802103,33772.14332807904
2021-02-23 13:00:00,33464.833333333336,33881.59857806842,32643.733132918274,34042.356788711164
2021-02-23 14:00:00,32661.83333333333,33050.2952761004,31851.850476200427,33214.394888236675
2021-02-23 15:00:00,31522.166666666668,32113.97124647483,30935.049491384365,32230.5112000811
2021-02-23 16:00:00,30934.0,31667.78850139078,30508.848614583523,31779.42527416955
2021-02-23 17:00:00,30576.33333333333,31235.030395469665,30074.12320008452,31299.58049210074
2021-02-23 18:00:00,30716.166666666668,31548.98064321914,30333.353470252572,31544.12218250448
2021-02-23 19:00:00,33222.166666666664,33407.57756758098,32141.612214232107,33454.38389941492
2021-02-23 20:00:00,34433.333333333336,34462.82510952315,33188.94536014991,34591.38622901326
2021-02-23 21:00:00,33647.333333333336,33531.29119615122,32339.250003227324,33724.117493280304
2021-02-23 22:00:00,31104.166666666668,30883.870819488493,29797.309608024832,31049.782049186615
2021-02-23 23:00:00,28140.33333333333,28532.509034947823,27550.99123587374,28714.669561767812
2021-02-24 00:00:00,26091.83333333333,26089.88458666673,25155.537866758445,26149.56228510683
2021-02-24 01:00:00,24489.666666666668,24439.539704459155,23549.703332800436,24459.489958544676
2021-02-24 02:00:00,23564.166666666668,23563.144409594024,22701.22306252118,23538.910397057723
2021-02-24 03:00:00,23180.0,23121.19909192541,22269.10543441175,23077.551252129353
2021-02-24 04:00:00,23109.5,23065.59550741672,22198.154204797476,22993.683621709177
2021-02-24 05:00:00,23633.83333333333,23862.010196991232,22918.014670926706,23743.326073870998
2021-02-24 06:00:00,26149.83333333333,26462.749066151733,25374.091813294694,26306.11056292799
2021-02-24 07:00:00,30172.33333333333,30055.726379199867,28867.791370993422,30025.22473218672
2021-02-24 08:00:00,32476.0,32157.43275323719,30915.493987388643,32186.769629952527
2021-02-24 09:00:00,33541.0,33468.39178427596,32204.77489407214,33561.1395174507
2021-02-24 10:00:00,33701.166666666664,33800.7001010098,32533.25324918231,33910.978100667
2021-02-24 11:00:00,33640.333333333336,33632.20467898579,32377.40367261218,33735.18187117081
2021-02-24 12:00:00,33434.5,33296.835063031125,32055.892806776566,33401.63576636122
2021-02-24 13:00:00,33517.833333333336,33169.13023735394,31951.039864147773,33309.64258159377
2021-02-24 14:00:00,32617.83333333333,32123.63011250097,30945.503364836462,32247.873468806996
2021-02-24 15:00:00,31436.5,30914.762518409232,29765.945030891777,31003.95052746845
2021-02-24 16:00:00,30858.0,30371.619437888352,29243.48988465163,30446.798781603466
2021-02-24 17:00:00,30630.83333333333,30209.450228002574,29074.876587358976,30250.384459666027
2021-02-24 18:00:00,30501.33333333333,30522.125202105675,29331.51665180634,30496.55434959688
2021-02-24 19:00:00,33223.666666666664,32674.889235616076,31431.687024250306,32719.98116573056
2021-02-24 20:00:00,34351.5,33669.09607693711,32423.622321295956,33789.19644944043
2021-02-24 21:00:00,33662.5,32825.932858805536,31655.521490643165,33005.12479785156
2021-02-24 22:00:00,30974.0,30445.42818013356,29373.574750657812,30605.116056951887
2021-02-24 23:00:00,28023.666666666668,27810.12174397678,26815.44245483833,27891.574022151628
2021-02-25 00:00:00,26218.5,26115.277239722494,25179.91477337438,26188.41474703589
2021-02-25 01:00:00,24675.33333333333,24493.799243936268,23600.572692299193,24529.047993260992
2021-02-25 02:00:00,23655.166666666668,23589.200700740057,22725.838663388633,23577.125452226715
2021-02-25 03:00:00,23155.83333333333,23204.993199054876,22349.252812973118,23171.687792874254
2021-02-25 04:00:00,22938.0,23175.280213089725,22307.45887160673,23119.462099622087
2021-02-25 05:00:00,23555.0,23864.117485900708,22928.35529818708,23760.77129198472
2021-02-25 06:00:00,25972.166666666668,26348.820654972613,25279.707575641147,26246.654644768
2021-02-25 07:00:00,29628.0,29882.100329492965,28702.454461823727,29869.650975433364
2021-02-25 08:00:00,31781.83333333333,31989.880776808903,30753.98996097025,32036.71878886383
2021-02-25 09:00:00,32934.0,33162.825929279534,31907.45264584492,33265.76059959861
2021-02-25 10:00:00,33183.833333333336,33359.18734310098,32096.958643366357,33463.235298290594
2021-02-25 11:00:00,33304.666666666664,33285.28608465445,32035.666731260662,33386.431434008424
2021-02-25 12:00:00,33183.833333333336,33285.770715600745,32037.94180137453,33383.91780513765
2021-02-25 13:00:00,33436.333333333336,33297.43936776866,32071.78890135732,33436.332899669775
2021-02-25 14:00:00,32584.33333333333,32542.888038011883,31347.34708294649,32672.734735355527
2021-02-25 15:00:00,31601.5,31360.66823385535,30195.620228174863,31460.274781778608
2021-02-25 16:00:00,30843.166666666668,30826.177010882893,29679.543812679385,30904.170680769406
2021-02-25 17:00:00,30704.33333333333,30703.808476724767,29557.893903304946,30767.680273067468
2021-02-25 18:00:00,30848.0,30960.439312124203,29761.20755378195,30954.525707962246
2021-02-25 19:00:00,33012.833333333336,33155.726023831994,31901.120101624292,33220.242545891095
2021-02-25 20:00:00,34143.333333333336,33932.09743444682,32684.337849849755,34063.917843074385
2021-02-25 21:00:00,33632.666666666664,33159.234374970176,31989.876906812253,33367.05588515287
2021-02-25 22:00:00,30955.83333333333,30573.874726803875,29505.014049134308,30748.908039245107
2021-02-25 23:00:00,28167.166666666668,27921.344375882363,26927.93931341792,28028.335727632464
2021-02-26 00:00:00,26298.33333333333,25965.32557942027,25028.91994091383,26027.50970394901
2021-02-26 01:00:00,24666.5,24581.668544421562,23690.463371645485,24622.92713337705
2021-02-26 02:00:00,23735.5,23556.890476840406,22692.602429808405,23548.707378747713
2021-02-26 03:00:00,23378.33333333333,23024.30915435422,22170.363761139542,22990.83803553482
2021-02-26 04:00:00,23291.83333333333,22947.399539742946,22081.271008926175,22883.64787742955
2021-02-26 05:00:00,23859.0,23637.34474890291,22706.17134664866,23525.260207423267
2021-02-26 06:00:00,26295.33333333333,26113.997567853767,25054.564904419545,25987.434823015024
2021-02-26 07:00:00,29939.166666666668,29363.633163912906,28193.237760788285,29347.845931727556
2021-02-26 08:00:00,31995.33333333333,31191.337312760483,29964.073664021173,31217.591067624307
2021-02-26 09:00:00,33529.666666666664,32372.956576553977,31138.297013789263,32434.339136777697
2021-02-26 10:00:00,33740.0,32602.13035165329,31374.872933797313,32684.47399657967
2021-02-26 11:00:00,33632.833333333336,32455.394951816037,31229.88244627488,32539.731213673087
2021-02-26 12:00:00,33370.333333333336,32309.168079575407,31087.50937744464,32387.0421249971
2021-02-26 13:00:00,33250.0,32385.45782103299,31181.71920724835,32500.76523970445
2021-02-26 14:00:00,32239.166666666668,31539.790780012532,30366.80204656528,31639.85109954606
2021-02-26 15:00:00,30968.666666666668,30397.90518875596,29259.119893012165,30471.16926326088
2021-02-26 16:00:00,30341.33333333333,29559.774492170432,28448.881317921347,29603.92597259314
2021-02-26 17:00:00,29927.33333333333,29438.35179645101,28329.602769140678,29458.578482803074
2021-02-26 18:00:00,29863.166666666668,29825.241002494808,28655.93887425255,29774.480209853635
2021-02-26 19:00:00,31930.33333333333,31889.609996051717,30661.174997327405,31895.343338525985
2021-02-26 20:00:00,32921.666666666664,32845.04101016063,31617.26404830172,32922.92621645116
2021-02-26 21:00:00,32717.33333333333,32212.06646245269,31053.82913889419,32364.17410113041
2021-02-26 22:00:00,30355.5,29806.13344847515,28744.2819651384,29934.77245544567
2021-02-26 23:00:00,27731.166666666668,27525.967572679754,26536.13852424593,27611.907768739085
2021-02-27 00:00:00,26031.166666666668,25484.456766174324,24588.324016071387,25572.50383361133
2021-02-27 01:00:00,24450.83333333333,24055.319077535154,23200.14497540649,24104.4442220605
2021-02-27 02:00:00,23171.166666666668,22950.151648213818,22127.037737316303,22959.43753278726
2021-02-27 03:00:00,22703.166666666668,22471.347860940532,21660.87417227481,22464.008071218774
2021-02-27 04:00:00,22282.666666666668,22325.864033150243,21514.3351122906,22300.05560577897
2021-02-27 05:00:00,22309.83333333333,22347.194632865867,21517.82079776916,22289.61376491704
2021-02-27 06:00:00,22857.666666666668,23104.418840112416,22231.759482679,23029.77768360687
2021-02-27 07:00:00,23935.0,24418.192450237464,23497.17976414265,24395.61594867793
2021-02-27 08:00:00,25332.5,25639.577608221516,24657.049001963183,25620.487089914397
2021-02-27 09:00:00,27755.666666666668,27506.081182007652,26466.430119067252,27541.03291867182
2021-02-27 10:00:00,29361.0,28749.826352812066,27695.53481793627,28833.48465266744
2021-02-27 11:00:00,29518.5,29052.260791357123,27990.640666956686,29162.47787676371
2021-02-27 12:00:00,29136.5,28841.39166685014,27780.500779864295,28938.305828399505
2021-02-27 13:00:00,29131.0,28727.85635596265,27673.262538394698,28833.52448118304
2021-02-27 14:00:00,28682.166666666668,28150.282422244545,27144.419151783608,28259.111212471442
2021-02-27 15:00:00,27222.83333333333,27109.261655277376,26138.20917784403,27193.69270236265
2021-02-27 16:00:00,26306.5,26205.50618274407,25263.385252416054,26268.336758695135
2021-02-27 17:00:00,25837.166666666668,25693.62292358746,24744.69391744725,25708.17271754126
2021-02-27 18:00:00,26037.0,26266.727581955936,25246.701580552755,26210.28637674768
2021-02-27 19:00:00,28400.666666666668,28330.438744682502,27245.6491847713,28312.796273564105
2021-02-27 20:00:00,29990.666666666668,29463.581166473377,28362.64923027524,29498.509572876083
2021-02-27 21:00:00,30220.5,29417.857406459338,28349.1578745281,29502.100248926887
2021-02-27 22:00:00,28831.5,27952.18682122708,26955.195291080712,28043.360018721112
2021-02-27 23:00:00,26374.5,26450.07815609441,25500.78830520216,26521.560933716355
2021-02-28 00:00:00,24150.5,24668.91018361633,23794.86229894722,24707.877383301453
2021-02-28 01:00:00,22345.33333333333,22786.156046009542,21962.27344989513,22772.102857543767
2021-02-28 02:00:00,21285.5,21537.585015963035,20750.0257284454,21483.28202071086
2021-02-28 03:00:00,20562.83333333333,21175.26760853928,20401.914913590135,21121.619037679575
2021-02-28 04:00:00,20392.33333333333,20950.207528422612,20183.80413906639,20892.67020350373
2021-02-28 05:00:00,20366.666666666668,20923.669779207674,20156.416807006088,20864.473198770967
2021-02-28 06:00:00,20760.5,21160.57380146543,20376.667303760853,21088.653339983874
2021-02-28 07:00:00,21313.83333333333,21754.023706459524,20927.679969761783,21676.981507835175
2021-02-28 08:00:00,21971.33333333333,22713.548906300857,21819.846710567486,22600.53938413361
2021-02-28 09:00:00,24433.5,24587.606593472403,23622.086605524208,24505.405402117503
2021-02-28 10:00:00,26462.0,26127.758288170888,25127.16048962486,26106.290378595575
2021-02-28 11:00:00,27024.5,26785.813646435476,25778.120587058627,26801.900565302178
2021-02-28 12:00:00,27023.166666666668,26894.837792535945,25886.632450523004,26919.43993080724
2021-02-28 13:00:00,27335.666666666668,26986.320058254656,25980.41671790172,27027.062633474496
2021-02-28 14:00:00,26940.166666666668,26484.902384842568,25529.018889884755,26550.699169744992
2021-02-28 15:00:00,25432.666666666668,25287.707602244056,24364.636470636266,25329.99609028897
2021-02-28 16:00:00,24352.166666666668,24588.100909082914,23685.982592678847,24604.057038037823
2021-02-28 17:00:00,24000.166666666668,24327.954266216602,23413.042050466363,24295.432371843086
2021-02-28 18:00:00,24804.0,25041.629648897266,24066.18089179538,24963.34423828037
2021-02-28 19:00:00,27516.33333333333,27405.730463047283,26358.5411468198,27386.053005076345
2021-02-28 20:00:00,29434.83333333333,29255.408722154956,28174.21809332267,29316.96202146411
2021-02-28 21:00:00,29709.166666666668,29845.63138365931,28785.47319406239,29985.461921941373
2021-02-28 22:00:00,28416.5,28460.865575071726,27473.236518105437,28611.723432532217
2021-02-28 23:00:00,26147.83333333333,25961.71958294543,25032.04495790426,26005.498760237464
2021-03-01 00:00:00,24005.166666666668,24179.11043209882,23308.356255813058,24220.21998747213
2021-03-01 01:00:00,22311.5,22214.884258708254,21386.230824229675,22189.981409655808
2021-03-01 02:00:00,21462.0,21493.698299689968,20704.049872520525,21458.497319589547
2021-03-01 03:00:00,21051.166666666668,20999.953457752403,20222.862005738913,20941.68751177171
2021-03-01 04:00:00,20935.666666666668,21119.607366863005,20334.3457335918,21057.257705947686
2021-03-01 05:00:00,21870.666666666668,22098.85053191215,21258.765131511893,22024.672298491994
2021-03-01 06:00:00,24471.33333333333,24574.283570722022,23631.102740188602,24526.463051910396
