date_time,demand,mlp_regressor_forecast,linear_regression_forecast,ridge_regression_forecast,xgboost_forecast
2022-02-16 22:00:00,30894.33333333333,30512.062834927445,30526.196198036738,30525.55547379061,30599.08
2022-02-16 23:00:00,27885.0,27998.961625238822,27984.808578142325,27984.707977795973,28153.197
2022-02-17 00:00:00,26578.5,26465.02725055628,26451.396099509864,26450.988416934626,26381.127
2022-02-17 01:00:00,25185.33333333333,24984.571691291614,24958.388619189907,24958.166598612723,25047.014
2022-02-17 02:00:00,24199.0,24001.315221695295,23966.326967816374,23966.253246575787,23982.87
2022-02-17 03:00:00,23633.5,23477.94283253386,23437.631351117703,23437.661099119476,23490.824
2022-02-17 04:00:00,23661.33333333333,23530.679482078,23484.048703818393,23484.365786959643,23299.8
2022-02-17 05:00:00,24316.166666666668,24078.016541560224,24030.455781420802,24030.94333141488,23974.967
2022-02-17 06:00:00,26846.0,26665.957978175695,26629.438229417923,26629.98945535081,26756.752
2022-02-17 07:00:00,30672.33333333333,30466.99575362968,30461.39969614461,30461.44203481006,30297.498
2022-02-17 08:00:00,32260.83333333333,32052.112843168703,32057.98787302307,32057.859900193314,31882.14
2022-02-17 09:00:00,32734.166666666668,32603.04191182296,32613.00665797984,32612.791568705004,32567.45
2022-02-17 10:00:00,32616.33333333333,32776.14127454221,32787.85398075002,32787.54951636097,32592.176
2022-02-17 11:00:00,32238.33333333333,32193.121794235,32200.59589691464,32200.33865646321,32205.389
2022-02-17 12:00:00,32024.83333333333,31829.697511198574,31834.3490546036,31834.13462781685,31785.54
2022-02-17 13:00:00,31815.33333333333,31844.226197472937,31849.228000930325,31848.90978428233,31715.684
2022-02-17 14:00:00,31202.0,31320.706565111122,31322.181537860095,31321.886856217683,31562.814
2022-02-17 15:00:00,30565.83333333333,30613.2082480744,30609.998262981022,30609.771924769688,30534.73
2022-02-17 16:00:00,30104.83333333333,30282.506264297393,30277.00658196187,30276.856697424042,30249.633
2022-02-17 17:00:00,29925.0,30298.10774878117,30292.5035479045,30292.38582430018,30251.158
2022-02-17 18:00:00,30054.166666666668,30867.001014274847,30866.388204471696,30866.456622570822,30844.918
2022-02-17 19:00:00,32734.33333333333,33035.75252548399,33046.85188165042,33046.660553283014,32981.76
2022-02-17 20:00:00,33918.333333333336,34082.54148153517,34097.9149304774,34097.553451775006,33857.848
2022-02-17 21:00:00,33250.166666666664,33263.47018427141,33269.9062636903,33269.395952348306,33132.73
2022-02-17 22:00:00,30643.666666666668,30480.59176133077,30468.83694198426,30468.411527143788,30460.549
2022-02-17 23:00:00,27836.33333333333,27594.947960911173,27567.324275013925,27567.094060019732,27600.117
2022-02-18 00:00:00,26592.666666666668,26296.798788797572,26264.110911224954,26264.05745463843,26264.959
2022-02-18 01:00:00,25135.166666666668,25109.78179983572,25070.553459472503,25070.579449589477,25083.912
2022-02-18 02:00:00,24077.666666666668,24125.24008364461,24080.959024687454,24081.064631506975,24063.795
2022-02-18 03:00:00,23614.166666666668,23591.633041890833,23545.839619262963,23546.028107266746,23268.51
2022-02-18 04:00:00,23348.83333333333,23592.181550431596,23543.555790365604,23543.641426955932,23556.701
2022-02-18 05:00:00,24016.83333333333,24419.692833509194,24382.93449902261,24383.230352209303,24192.715
2022-02-18 06:00:00,26507.666666666668,27024.955070015636,27007.929789934526,27008.224931762816,27350.246
2022-02-18 07:00:00,30448.83333333333,30634.705749721394,30632.657477944656,30632.583218603722,30529.135
2022-02-18 08:00:00,32008.666666666668,31868.93091486312,31872.539008181368,31872.375199648384,31746.059
2022-02-18 09:00:00,32253.666666666668,32231.46499947041,32236.198049070204,32236.000841938458,32268.252
2022-02-18 10:00:00,32101.166666666668,32014.077649609422,32016.405839807445,32016.197719128304,31834.914
2022-02-18 11:00:00,31799.0,31625.152913552505,31625.83679919941,31625.65614656315,31267.85
2022-02-18 12:00:00,31440.33333333333,31422.71366244755,31422.806334620305,31422.645337448128,31507.732
2022-02-18 13:00:00,31357.0,31168.220887038457,31165.640530440618,31165.45855114561,31111.229
2022-02-18 14:00:00,30645.5,30507.7395610438,30501.977796693183,30501.836737445792,30343.367
2022-02-18 15:00:00,29863.5,29733.638592371717,29724.204334641705,29724.116513162415,29897.041
2022-02-18 16:00:00,29450.33333333333,29223.592548452896,29213.43168577698,29213.436384583492,29446.45
2022-02-18 17:00:00,29359.33333333333,28996.53414261434,28985.638086619412,28985.68268998209,29253.404
2022-02-18 18:00:00,29465.0,29110.250666097898,29103.456152072806,29103.69267996659,29311.38
2022-02-18 19:00:00,31817.5,31765.635564204145,31771.304051430503,31771.29991005465,31899.81
2022-02-18 20:00:00,32639.0,32756.419905513412,32765.314400702133,32765.07691706879,32816.113
2022-02-18 21:00:00,32009.33333333333,31931.778756796157,31934.37820060043,31933.963697484363,32011.805
2022-02-18 22:00:00,29571.83333333333,29519.059873087535,29507.74125629134,29507.418188742136,29516.02
2022-02-18 23:00:00,27116.0,27322.503637942038,27299.519334022603,27299.50325553361,27421.69
2022-02-19 00:00:00,26108.5,25725.11064779396,25692.825385411146,25692.747993439923,25607.453
2022-02-19 01:00:00,24770.666666666668,24434.759564340595,24395.408516208146,24395.350118539583,24333.822
2022-02-19 02:00:00,23489.83333333333,23275.589529132158,23229.756546859782,23229.783760718976,23186.336
2022-02-19 03:00:00,22752.5,22833.185543271175,22785.323193516255,22785.342860640347,22818.402
2022-02-19 04:00:00,22322.33333333333,22501.163266713105,22451.178971821613,22451.231315270372,22357.424
2022-02-19 05:00:00,22185.33333333333,22450.96645153126,22400.289687796518,22400.430499250655,22421.207
2022-02-19 06:00:00,22694.666666666668,23143.15443930332,23096.36603005158,23096.513649746124,23084.615
2022-02-19 07:00:00,23850.33333333333,24838.271027830546,24802.524573783103,24802.45636035707,24676.63
2022-02-19 08:00:00,25042.0,25656.319081001206,25625.145626987884,25625.095696377724,25564.387
2022-02-19 09:00:00,27213.166666666668,26945.235797924535,26922.322346300574,26922.161070049264,27039.846
2022-02-19 10:00:00,28868.83333333333,28109.20197621654,28094.00116659699,28093.721448906475,28130.207
2022-02-19 11:00:00,29472.33333333333,28653.62564368681,28642.513236154136,28642.169720702725,28751.623
2022-02-19 12:00:00,29260.0,28476.508820712563,28464.13992306416,28463.854190684775,28653.996
2022-02-19 13:00:00,29398.83333333333,28352.51492839682,28339.367066310075,28339.115003164185,28653.996
2022-02-19 14:00:00,29035.5,27848.959338577282,27833.362048611656,27833.12836632475,27938.926
2022-02-19 15:00:00,27636.33333333333,26945.79420736464,26924.50534196948,26924.35024372949,27048.03
2022-02-19 16:00:00,27008.83333333333,25877.336719717096,25849.210795181938,25849.14896433914,25787.357
2022-02-19 17:00:00,26737.5,25555.296222794408,25520.862068413055,25521.029746797358,25377.652
2022-02-19 18:00:00,26976.33333333333,26187.70029166771,26151.597809877494,26151.974607098102,26187.762
2022-02-19 19:00:00,29202.83333333333,28434.600766116437,28415.563977769354,28415.661158331623,28579.047
2022-02-19 20:00:00,30321.166666666668,29586.571255996314,29579.223280630456,29579.058743696667,29549.797
2022-02-19 21:00:00,30213.0,29337.915705814987,29333.965792591625,29333.6200400467,29559.729
2022-02-19 22:00:00,28254.5,27816.694479381837,27805.129590490633,27804.816683727888,27937.334
2022-02-19 23:00:00,26297.0,26588.687001586706,26564.640637030247,26564.599692637523,26531.475
2022-02-20 00:00:00,24771.0,25119.352058540495,25083.52129693473,25083.652460203335,24984.883
2022-02-20 01:00:00,23207.166666666668,23313.085271098535,23263.273650359853,23263.597531314284,23136.883
2022-02-20 02:00:00,22045.0,21958.467190362688,21898.632220173786,21899.090125125458,21864.064
2022-02-20 03:00:00,21244.33333333333,21452.983044061537,21388.78513548967,21389.322648488058,21278.996
2022-02-20 04:00:00,20949.83333333333,21226.452308438173,21160.92995475872,21161.497758180256,21112.19
2022-02-20 05:00:00,20981.166666666668,21137.98083999052,21074.844280157635,21075.315216424682,21072.158
2022-02-20 06:00:00,21316.33333333333,21473.783951998856,21413.239748322787,21413.695525844356,21273.322
2022-02-20 07:00:00,21903.166666666668,22261.506651249747,22206.01746298153,22206.46390492722,22095.754
2022-02-20 08:00:00,22246.5,23052.82984619137,23001.356079943806,23001.87768679796,22917.18
2022-02-20 09:00:00,24292.33333333333,24747.751821758062,24706.672614833686,24707.125343319232,24621.705
2022-02-20 10:00:00,25813.83333333333,26225.535402043446,26194.307794678465,26194.620816299925,26062.637
2022-02-20 11:00:00,26069.83333333333,26893.828348193954,26867.490476469957,26867.681289018263,27150.39
2022-02-20 12:00:00,25977.166666666668,27123.35595673588,27098.757679685936,27098.92718115944,27223.74
2022-02-20 13:00:00,26336.5,27330.151183070964,27306.859433601174,27307.004645390745,26901.848
2022-02-20 14:00:00,26331.666666666668,26830.51672126608,26803.52535601005,26803.544834109583,26818.47
2022-02-20 15:00:00,25223.83333333333,25838.849854789045,25805.986945653694,25806.08440488227,25620.14
2022-02-20 16:00:00,24598.83333333333,25212.432673108462,25175.76435088374,25175.90249031634,25112.016
2022-02-20 17:00:00,24278.5,25022.673942369074,24985.414669172136,24985.631032790934,24740.387
2022-02-20 18:00:00,24943.0,25850.992844906585,25820.257242058207,25820.59053266335,25611.518
2022-02-20 19:00:00,27906.666666666668,28032.290977188295,28013.519969030545,28013.650056813785,27935.25
2022-02-20 20:00:00,29794.33333333333,29799.068725104124,29789.90063084949,29789.84943924016,29850.225
2022-02-20 21:00:00,30037.83333333333,30073.609864522503,30064.93858635848,30064.712915795357,30201.805
2022-02-20 22:00:00,28368.666666666668,28431.598007862878,28413.174743732892,28412.981679924338,28595.566
2022-02-20 23:00:00,25999.166666666668,26133.189924992123,26101.572161128413,26101.647646589612,25897.203
2022-02-21 00:00:00,24358.83333333333,24373.356414038644,24332.344899399886,24332.34216172276,24304.012
2022-02-21 01:00:00,22916.83333333333,22685.38400192845,22635.155070582798,22635.271907652605,22618.193
2022-02-21 02:00:00,22117.83333333333,21945.981397202362,21891.06321815757,21891.291002177517,21864.639
2022-02-21 03:00:00,21744.5,21279.23029308002,21219.896173905643,21220.198232900155,21088.965
2022-02-21 04:00:00,21810.0,21417.678163438093,21352.88850918224,21353.419696232788,21202.145
2022-02-21 05:00:00,22647.5,22401.124518181627,22338.740874704683,22339.363443907718,22121.379
2022-02-21 06:00:00,25641.33333333333,25003.75584823534,24955.68685844154,24956.28858281998,24911.682
2022-02-21 07:00:00,29946.666666666668,27978.34559845046,27950.510861821083,27950.85922436686,27571.936
2022-02-21 08:00:00,31938.83333333333,29807.74988955206,29792.00483379288,29792.183240093407,29552.266
2022-02-21 09:00:00,32547.5,31765.080469047225,31764.38705561744,31764.307151770397,31870.3
2022-02-21 10:00:00,32434.0,32132.494348496406,32138.06879325427,32137.83652536244,32221.479
2022-02-21 11:00:00,32038.666666666668,31818.493230318672,31822.889952201425,31822.66329140016,31836.664
2022-02-21 12:00:00,31475.666666666668,31450.64123859241,31451.92692574069,31451.757687023746,31709.424
2022-02-21 13:00:00,31358.166666666668,31625.94407993161,31633.324035003632,31633.020439259304,31345.768
2022-02-21 14:00:00,30752.83333333333,31312.50294034171,31320.300732653577,31319.956632136513,31454.254
2022-02-21 15:00:00,30135.0,30111.4796389439,30108.396196576956,30108.21826448815,30265.82
2022-02-21 16:00:00,29677.33333333333,30137.143436838964,30134.113470566615,30133.943913831386,30244.877
2022-02-21 17:00:00,29452.0,30091.04899379993,30090.00756575493,30089.78624756582,30123.338
2022-02-21 18:00:00,29627.666666666668,30455.336807335047,30449.494387404142,30449.458563627355,30365.965
2022-02-21 19:00:00,32302.166666666668,32818.22648295581,32832.2064218593,32831.91757613047,32796.18
2022-02-21 20:00:00,33787.833333333336,34066.872902072915,34101.50563378827,34100.84103577922,33551.633
2022-02-21 21:00:00,33174.5,33750.05070911742,33799.94896717109,33798.90030396816,33329.55
2022-02-21 22:00:00,30437.83333333333,30829.581343252958,30860.806053272903,30859.935807524176,30963.98
2022-02-21 23:00:00,27554.166666666668,27060.228132481803,27066.041832988485,27065.432035193517,27203.8
2022-02-22 00:00:00,26089.0,26090.273897009192,26084.215850906585,26083.783291683416,26245.281
2022-02-22 01:00:00,24639.83333333333,25127.47001411097,25112.192302151718,25111.878312945337,25243.287
2022-02-22 02:00:00,23635.83333333333,24497.0577918396,24476.44691603048,24476.19192619115,24492.459
2022-02-22 03:00:00,23223.166666666668,23989.117057814346,23958.77348434988,23958.699122145383,23938.148
2022-02-22 04:00:00,23216.5,23822.519946845223,23782.975995546574,23783.106637548823,23604.404
2022-02-22 05:00:00,23884.33333333333,24533.733345134184,24487.458609628546,24487.799869194187,23880.838
2022-02-22 06:00:00,26419.166666666668,27286.95553003855,27251.498847195227,27251.824806119035,27180.885
2022-02-22 07:00:00,30256.5,30951.48499645889,30948.05793621131,30947.98701985345,31196.117
2022-02-22 08:00:00,31899.0,32340.123397719155,32350.370411713044,32350.11824069194,32433.912
2022-02-22 09:00:00,32504.83333333333,32901.40623227662,32921.07398301121,32920.6881157464,32806.09
2022-02-22 10:00:00,32167.5,32876.12119511666,32900.61391157717,32900.14647233731,32846.8
2022-02-22 11:00:00,31593.166666666668,32373.924622558916,32393.74630950798,32393.333307896883,32608.709
2022-02-22 12:00:00,31252.5,31827.035061265666,31837.17811413766,31836.900307821834,31844.355
2022-02-22 13:00:00,31236.5,31606.6674561703,31619.788344743123,31619.451515299734,31709.273
2022-02-22 14:00:00,30686.166666666668,31030.29331180277,31038.937938327526,31038.648883297323,31167.99
2022-02-22 15:00:00,30068.0,30367.947111784786,30370.78665937856,30370.56167482812,30302.777
2022-02-22 16:00:00,29644.0,29852.485453865604,29845.487591285488,29845.40579180436,29902.146
2022-02-22 17:00:00,29572.83333333333,29587.14849602066,29575.701563090483,29575.685866763422,29613.69
2022-02-22 18:00:00,29541.666666666668,29961.602577198715,29940.692025858447,29940.8795378386,29923.482
2022-02-22 19:00:00,32215.33333333333,32392.68471282742,32395.4562789587,32395.364709783757,32654.965
2022-02-22 20:00:00,33665.333333333336,33697.88254198558,33722.139096641615,33721.724469729736,33510.746
2022-02-22 21:00:00,33135.0,32938.54985787614,32977.75595627002,32976.97480664746,33005.28
2022-02-22 22:00:00,30080.33333333333,30412.682334502944,30439.498045789973,30438.752352425392,30438.271
2022-02-22 23:00:00,27137.0,28147.79287779267,28158.865945847396,28158.251757144542,28263.438
2022-02-23 00:00:00,25816.83333333333,26538.71083109108,26527.81723036541,26527.534308964387,26385.545
2022-02-23 01:00:00,24655.0,25192.279112897417,25172.30894237127,25172.098017707194,25231.674
2022-02-23 02:00:00,23483.166666666668,24269.813358925723,24239.182317797327,24239.129305212526,24106.662
2022-02-23 03:00:00,23128.0,23843.38337445073,23808.601420361323,23808.603781201462,23806.113
2022-02-23 04:00:00,23057.33333333333,23734.044047527106,23698.678341903702,23698.68797391456,23604.404
2022-02-23 05:00:00,23590.33333333333,24523.552247695534,24477.14858495887,24477.52330736001,24267.873
2022-02-23 06:00:00,26116.5,26957.549677896783,26912.87475013861,26913.461594896602,27160.893
2022-02-23 07:00:00,30237.33333333333,30595.096758793603,30586.50117819968,30586.57877159082,30661.932
2022-02-23 08:00:00,31755.83333333333,31871.39544868625,31875.319895953176,31875.2267560594,31866.182
2022-02-23 09:00:00,32352.83333333333,32419.935256734854,32434.152262983698,32433.87854030725,32676.191
2022-02-23 10:00:00,32359.33333333333,32263.552222761373,32277.71147484752,32277.43219590645,32460.697
2022-02-23 11:00:00,31887.666666666668,31800.828757402396,31811.146323130277,31810.921866325167,31861.203
2022-02-23 12:00:00,31631.83333333333,31512.309569836394,31520.177503960425,31519.993015055486,31744.127
2022-02-23 13:00:00,31414.0,31518.5938008342,31531.906818612784,31531.59871687395,31582.342
2022-02-23 14:00:00,30964.666666666668,30974.120811271965,30987.918654252997,30987.548346573887,30988.287
2022-02-23 15:00:00,30334.0,30269.630014029266,30272.751823926836,30272.57565178392,30223.76
2022-02-23 16:00:00,29646.166666666668,29758.710734171906,29757.32701650846,29757.212009129766,29823.678
2022-02-23 17:00:00,29572.166666666668,29633.58869333808,29631.048824346457,29630.952694108717,29151.764
2022-02-23 18:00:00,29664.5,29908.90594750301,29879.236051705142,29879.8696261801,29914.11
2022-02-23 19:00:00,32181.83333333333,32170.121497837965,32166.205629923785,32166.465911032417,32424.012
2022-02-23 20:00:00,33527.333333333336,33506.63512133068,33532.03477669214,33531.69983784515,33438.445
2022-02-23 21:00:00,32868.0,32995.043244152745,33039.633745816944,33038.69786651223,33041.223
2022-02-23 22:00:00,30051.166666666668,30188.000686211348,30215.528404144618,30214.65967286881,30100.188
2022-02-23 23:00:00,27416.5,27623.045236353846,27617.804184417888,27617.491175213654,27570.52
2022-02-24 00:00:00,25914.5,25962.719374480715,25951.7104337778,25951.308976414224,25981.63
2022-02-24 01:00:00,24593.0,24783.888779871402,24763.013837877414,24762.721176781866,24692.045
2022-02-24 02:00:00,23456.166666666668,23702.488189526688,23669.11547136801,23669.046000079936,23734.344
2022-02-24 03:00:00,23075.0,23318.31759675009,23278.378221523468,23278.46454160687,23270.318
2022-02-24 04:00:00,23089.166666666668,23272.977750854938,23228.86854905575,23229.099364204987,23233.887
2022-02-24 05:00:00,23613.83333333333,23904.360018745778,23851.250337561753,23851.958505177685,23844.598
2022-02-24 06:00:00,25949.5,26329.14796266354,26280.57339791971,26281.587911826555,26646.586
2022-02-24 07:00:00,29800.166666666668,29936.298342132104,29923.651878983204,29924.020811386963,30316.701
2022-02-24 08:00:00,31591.83333333333,31343.066431736406,31343.644734779784,31343.784240612917,31653.838
2022-02-24 09:00:00,32053.0,32005.068133923796,32013.739919450793,32013.66353755982,32131.732
2022-02-24 10:00:00,32140.0,32088.42925959876,32099.265064079937,32099.08521421908,32410.443
2022-02-24 11:00:00,31757.666666666668,31752.702566220833,31761.199132426624,31761.033403133628,31919.104
2022-02-24 12:00:00,31534.666666666668,31580.764654077728,31587.725816553262,31587.5789996623,31779.352
2022-02-24 13:00:00,31421.83333333333,31378.732641353905,31385.346451632922,31385.134187671025,31672.346
2022-02-24 14:00:00,31168.33333333333,30873.361905623962,30877.761367144412,30877.49764109721,31169.2
2022-02-24 15:00:00,30494.83333333333,30171.02142822483,30170.33227394549,30170.149240579933,30219.238
2022-02-24 16:00:00,30411.83333333333,29535.504564291397,29530.079698003803,29529.977134106004,29652.506
2022-02-24 17:00:00,30366.666666666668,29432.851696808157,29426.45909485315,29426.367421530227,29375.107
2022-02-24 18:00:00,30556.166666666668,29813.362082189542,29804.518220912723,29804.836678390307,29970.066
2022-02-24 19:00:00,32626.33333333333,31956.209540875258,31961.110770997857,31961.28853947019,32017.48
2022-02-24 20:00:00,33739.166666666664,33142.16656754536,33158.03474361285,33157.76290072703,33187.855
2022-02-24 21:00:00,32965.0,32536.36275459374,32551.65021221593,32550.99786068655,32754.99
2022-02-24 22:00:00,30133.83333333333,29998.746149527437,29998.48602953726,29997.919691542393,29991.008
2022-02-24 23:00:00,27357.666666666668,27558.495023245294,27543.091637287824,27542.622959657347,27669.816
2022-02-25 00:00:00,25889.5,25914.272315627844,25888.373308601003,25888.157761560233,25838.943
2022-02-25 01:00:00,24462.0,24731.546585717213,24698.886222762663,24698.719033636677,24647.63
2022-02-25 02:00:00,23493.0,23645.4773851403,23605.688871899452,23605.68138065885,23638.225
2022-02-25 03:00:00,23019.0,23238.501652613704,23195.98798738028,23196.052690960194,23154.729
2022-02-25 04:00:00,23014.33333333333,23222.829978035454,23180.308034306316,23180.344475965354,23154.729
2022-02-25 05:00:00,23474.166666666668,23877.230794286243,23835.062276664266,23835.49399145029,23613.943
2022-02-25 06:00:00,25880.83333333333,26076.584104119665,26044.93695630109,26045.710641415888,25910.244
2022-02-25 07:00:00,29547.0,29622.7479726098,29615.158510738678,29615.4663129481,29858.67
2022-02-25 08:00:00,31096.166666666668,30911.474130750186,30912.773507906222,30912.789603101697,31305.162
2022-02-25 09:00:00,32286.0,31459.975337084117,31464.862413401712,31464.631871377478,31770.04
2022-02-25 10:00:00,32826.833333333336,31673.91361915442,31680.15250891769,31679.7960419489,31920.383
2022-02-25 11:00:00,32932.5,31325.43874875211,31329.600749157307,31329.271936283236,31797.176
2022-02-25 12:00:00,32794.5,31272.318626670272,31276.070961641497,31275.80407998527,31764.879
2022-02-25 13:00:00,32651.0,31151.20833203007,31154.022249242218,31153.997238752774,31412.568
2022-02-25 14:00:00,32023.33333333333,30708.268557357966,30708.443261529865,30708.427495862197,30874.676
2022-02-25 15:00:00,30955.33333333333,29878.30654143187,29873.347935363505,29873.600992498352,30068.102
2022-02-25 16:00:00,30335.666666666668,29603.769698336055,29597.305013315305,29597.476009164868,29859.291
2022-02-25 17:00:00,30137.5,29514.02536619713,29506.983071329763,29507.334732488285,29801.65
2022-02-25 18:00:00,30370.5,29721.800026287434,29715.57443246974,29716.22661735534,30010.309
2022-02-25 19:00:00,32346.33333333333,31583.897171230394,31588.04781394952,31588.383927344647,31853.215
2022-02-25 20:00:00,33073.5,32445.211815627765,32454.822052466385,32454.819965227227,32795.51
2022-02-25 21:00:00,32236.83333333333,31455.5607599952,31460.848798731357,31460.489855331958,31621.615
2022-02-25 22:00:00,29525.83333333333,28816.29042692318,28806.57278432668,28806.2716033205,29055.912
2022-02-25 23:00:00,27101.33333333333,26685.660296752834,26662.846691790797,26662.816571535983,26576.371
2022-02-26 00:00:00,26080.0,25463.311123232364,25433.758493843972,25433.736232573097,25343.092
2022-02-26 01:00:00,24791.166666666668,24218.741093389286,24182.08334869339,24182.106022761065,24102.438
2022-02-26 02:00:00,23470.33333333333,23021.22792721535,22977.187407140576,22977.320838340773,22982.44
2022-02-26 03:00:00,22683.83333333333,22520.60741417671,22473.171269694598,22473.398803836884,22369.814
2022-02-26 04:00:00,22272.666666666668,22222.956625762665,22174.70022387759,22174.819148169598,22151.053
2022-02-26 05:00:00,22286.166666666668,22024.865827432048,21975.21131937685,21975.38697061436,22031.012
2022-02-26 06:00:00,22853.0,22736.297492734204,22690.63221889025,22690.821653267245,22709.182
2022-02-26 07:00:00,23885.0,24164.869634285304,24129.437449871133,24129.382079055893,24143.855
2022-02-26 08:00:00,25130.666666666668,25095.25621610287,25063.312971636864,25063.473634923434,24946.732
2022-02-26 09:00:00,27583.83333333333,27059.46910896304,27039.675569661544,27039.67907080314,27232.268
2022-02-26 10:00:00,29215.33333333333,28538.011838783168,28528.185624924954,28527.9197402614,28839.96
2022-02-26 11:00:00,29538.83333333333,29389.509443656094,29385.208259902996,29384.768846113304,29575.852
2022-02-26 12:00:00,29333.5,29439.668034053877,29434.862357188467,29434.484239827085,29610.271
2022-02-26 13:00:00,29439.666666666668,29453.653009169848,29449.46673284171,29449.059557626348,29543.363
2022-02-26 14:00:00,29166.166666666668,28928.40799136756,28922.28153269906,28921.816874664044,29070.9
2022-02-26 15:00:00,27874.5,28060.754162519264,28050.270030432126,28049.867618092638,28161.104
2022-02-26 16:00:00,27154.5,27167.056882181256,27149.487206771708,27149.294793403336,27356.67
2022-02-26 17:00:00,26649.666666666668,26596.8248613046,26573.07380723714,26573.10284038686,26552.357
2022-02-26 18:00:00,26864.5,27069.05156130005,27042.413708385317,27042.73292415726,27282.174
2022-02-26 19:00:00,28716.0,29074.88422141051,29062.237337159568,29062.35993522678,29319.18
2022-02-26 20:00:00,29916.0,30072.170749889065,30070.85095396602,30070.673174418935,30157.436
2022-02-26 21:00:00,29881.83333333333,29596.95306155026,29598.370157431265,29597.95953491296,29703.717
2022-02-26 22:00:00,28183.5,27713.337859540945,27705.06635302656,27704.68068382001,27927.367
2022-02-26 23:00:00,26096.666666666668,26333.05226824533,26307.486032681933,26307.54166906951,26342.82
2022-02-27 00:00:00,24581.33333333333,25173.33640399494,25143.389433003777,25143.39501719256,24957.434
2022-02-27 01:00:00,23168.33333333333,23387.174725025463,23344.55160261843,23344.697576812097,23240.662
2022-02-27 02:00:00,21826.166666666668,22001.243620981742,21946.55523036622,21946.883846694232,21867.197
2022-02-27 03:00:00,21172.33333333333,21257.712567961524,21196.2945529854,21196.726767258493,21115.312
2022-02-27 04:00:00,20782.83333333333,21075.298918983324,21013.99856916875,21014.396066890502,20795.754
2022-02-27 05:00:00,20814.83333333333,20994.813809243187,20931.378958936868,20931.836197152847,20749.588
2022-02-27 06:00:00,21083.0,21193.285068148085,21131.3320681644,21131.78467977592,21151.0
2022-02-27 07:00:00,21651.0,21597.182958585738,21537.041318714764,21537.51494039363,21505.633
2022-02-27 08:00:00,21990.0,22458.783898252615,22397.818980055836,22398.50840765269,22327.066
2022-02-27 09:00:00,24101.83333333333,24376.014404274167,24327.146601914093,24327.735378505775,24289.79
2022-02-27 10:00:00,25552.166666666668,25990.63476635928,25955.053049300397,25955.432404707863,25775.053
2022-02-27 11:00:00,26032.666666666668,26790.025314545746,26762.154039547306,26762.388797507232,26577.514
2022-02-27 12:00:00,26500.666666666668,27062.38895116082,27036.718879392545,27036.935891154073,27213.979
2022-02-27 13:00:00,26645.166666666668,27157.821767512174,27133.14891493235,27133.35924698542,27244.508
2022-02-27 14:00:00,26376.166666666668,26829.23502644602,26806.198540113688,26806.19482986873,26818.547
2022-02-27 15:00:00,25384.5,25804.06552846866,25774.523043256224,25774.58935349067,25671.818
2022-02-27 16:00:00,24633.5,25187.45354957249,25154.276136059056,25154.364069140138,25149.963
2022-02-27 17:00:00,24093.166666666668,24912.580786994124,24875.666439280936,24875.973626334136,24718.932
2022-02-27 18:00:00,24596.166666666668,25546.427229149947,25510.194267808965,25510.84608331908,25757.08
2022-02-27 19:00:00,27132.33333333333,27446.103929049303,27422.45683899036,27422.91053074858,27726.35
2022-02-27 20:00:00,28815.33333333333,29144.01982440539,29133.278593741015,29133.336030858147,29419.17
2022-02-27 21:00:00,29052.666666666668,29601.58593995639,29597.77758513083,29597.400251870728,29705.889
2022-02-27 22:00:00,27892.0,28215.958652445337,28205.63673887325,28205.19835361009,28346.172
2022-02-27 23:00:00,26110.666666666668,25865.054075688426,25835.30588616741,25835.442628018547,25722.928
2022-02-28 00:00:00,24323.166666666668,24649.543210933192,24617.02389730002,24616.895407893968,24598.02
2022-02-28 01:00:00,22985.83333333333,23248.2174757216,23205.794268611877,23205.854371621692,23185.771
2022-02-28 02:00:00,21977.0,22363.972983427157,22313.856451437503,22314.105023251628,22259.86
2022-02-28 03:00:00,21410.33333333333,22097.093049444597,22043.293428639416,22043.660720466418,22092.229
2022-02-28 04:00:00,21310.166666666668,21983.163165396785,21927.506268079243,21927.944268348023,21931.598
2022-02-28 05:00:00,21929.5,22810.800886793768,22752.698245400858,22753.534733188982,22641.031
2022-02-28 06:00:00,24473.166666666668,25221.412273514667,25172.59474343591,25173.74357522985,25470.271
2022-02-28 07:00:00,27627.0,28257.21105215868,28231.080659418414,28231.805640213708,28434.082
2022-02-28 08:00:00,29077.666666666668,29901.18692981054,29885.1651212398,29885.739070508807,29947.088
2022-02-28 09:00:00,30392.666666666668,31876.625078415866,31878.524208442013,31878.669399983202,32016.398
2022-02-28 10:00:00,31021.5,32112.18811548591,32119.65597707523,32119.59478222304,32400.375
2022-02-28 11:00:00,30829.5,31627.275218333933,31630.477946876414,31630.498790461355,31780.193
2022-02-28 12:00:00,30748.0,31807.56091339408,31814.1717964541,31814.09772131945,31934.244
2022-02-28 13:00:00,30743.166666666668,31750.35876207821,31759.956331150275,31759.763810303353,31934.605
2022-02-28 14:00:00,30147.166666666668,31103.899703086747,31113.633394212204,31113.31945744905,31249.254
2022-02-28 15:00:00,29340.0,30091.64259575449,30091.97135292487,30091.821961680293,30343.492
2022-02-28 16:00:00,28723.5,29850.266571063396,29849.84081984113,29849.67691401553,29821.58
2022-02-28 17:00:00,28564.166666666668,29633.932941757943,29632.810479004755,29632.63998012394,29644.441
2022-02-28 18:00:00,28429.33333333333,29864.032979013133,29850.02613404632,29850.352152132986,30079.121
