,Intercept,spline,quadratic
213,808.1105985727083,0.1546727474755039,0.8063591008741664
214,642.1207187948158,0.11541875742216345,0.8558680317679057
215,794.2479008873813,0.17140585405450448,0.7907548218588388
216,356.6888566599758,0.12016331781496256,0.8697623681603264
217,174.37255197157606,0.10853978748161641,0.8940758970303452
218,114.71864241327583,0.12405186458783163,0.8818216426895277
219,238.56483809178528,0.07389454906248712,0.9234649101918766
220,339.070237556704,0.046728315042922464,0.9449777005246156
221,277.1102921998753,0.07307102339504948,0.9209979117967709
222,178.4745278096891,0.00330208291303484,0.9971864076597228
223,210.98284011241873,0.08160170319834834,0.918458432145258
224,247.14447127427235,0.10846380089036463,0.8902575448173734
225,298.88775225253005,0.16975802576343796,0.8265822739649059
226,331.6775613908493,0.24192089492386565,0.7538534596428801
227,336.1849219092727,0.3813717097731971,0.6165534994996944
228,419.25507162142065,0.3850871490320688,0.6100748590305909
229,509.38702172432636,0.3989437534935245,0.5908059646906866
230,427.05569074915263,0.42008901960459866,0.5753649914258907
231,535.2197288160241,0.387022429393874,0.6013040521444531
232,623.5172203064811,0.3430264786376668,0.6385408640230542
233,791.3348419022361,0.396004141477189,0.5768087961786257
234,669.3010870372273,0.4911166486540327,0.4904554728297801
235,533.6108392716967,0.45002464511645696,0.5382211011867493
236,579.072562868022,0.4373834073570187,0.5486167530507267
237,728.5306312349833,0.40653970229812514,0.5699518421277894
238,577.898469575033,0.3667241947333706,0.6173576512758169
239,726.5267545582054,0.2457992670305833,0.7273183890529243
240,508.89697867014394,0.21183714599954118,0.7718587686140408
241,401.8570303634838,0.21185685946726637,0.7775312930438916
242,491.6049821419163,0.10993920217103398,0.8734137532302516
243,519.3658093442795,0.12207379419337347,0.8589735136161121
244,492.58254144651426,0.13392736895156712,0.8490157714660029
245,592.7787322048051,0.12677110470906303,0.8504227784634953
246,490.2473730404175,0.11358361988119564,0.8683298988876198
247,461.253530362147,0.08492916603512454,0.8983025895291578
248,167.01101116628757,0.044247501756926766,0.9554719315992205
249,74.98562483403833,0.14544313994973207,0.8591315599374423
250,88.25323096799059,0.2901212855998627,0.7163804948422198
251,150.16881657715481,0.307410243479197,0.6949950314402025
252,63.662164050680644,0.2964166159910393,0.7101278528078085
253,318.2378175995995,0.3104516146518005,0.6810356737104254
254,173.9160020209025,0.36801106915731713,0.6315851375450706
255,164.53270953222227,0.3566180413943241,0.6445729174428086
256,140.86760856099937,0.3058420819450629,0.6965223630302855
257,399.97176673068356,0.4230729482605229,0.5643683554410004
258,239.31336405809242,0.44045256724171844,0.55674784209478
259,209.0511366597707,0.45246378976351487,0.545569674411142
260,268.39724621835165,0.46587880474215915,0.5280317817354916
261,211.38375035748862,0.48674958380992484,0.5105637153135614
262,-38.29405607458739,0.5455407594667383,0.4669657725853746
263,-127.95383065151555,0.5084802591828099,0.50968670587452
264,-191.9854166359844,0.33608522445762856,0.6866775798888067
265,-30.852893322281375,0.17992790151169713,0.8308980407221543
266,-40.01575745555772,0.14403883081935476,0.8672206348633987
267,-40.26726290729948,0.11434198863196987,0.8974835908733458
268,-211.75932160880097,0.11800488769303852,0.902732686693322
269,-274.4035988925532,0.13245642898906518,0.8926974102853971
270,-177.7392396018305,0.24520654981020085,0.7731848015182039
271,-119.13583081451054,0.2097032801861194,0.8036594548219915
272,-189.93847972343508,0.25145869114167907,0.7661177785806953
273,-85.84502559375262,0.23909167108342078,0.7704363954501672
274,-0.7959402672858857,0.24039958326968047,0.7637535904723517
275,-19.489923699385855,0.218795955870144,0.7844441782628659
276,-81.27352316412538,0.20646823378359136,0.7993500657959561
277,-162.65381806900615,0.21664192240239677,0.7934282580457142
278,-78.72121860754811,0.28683092119330356,0.717511248148864
279,-157.89775008451537,0.28574172488955174,0.722850155574533
280,-199.7252974696811,0.28735136261413485,0.7234685202264746
281,-337.88435985279057,0.252993090478982,0.7656325979202011
282,-217.9055484935245,0.32476870058995166,0.6859826525546364
283,-16.29452689094208,0.32626358942794964,0.6735043870197549
284,-116.3934906094153,0.6000348726614091,0.4021996468365988
285,-210.01704098202447,0.6404076979484472,0.36772619071612367
286,-27.662481054199247,0.729401761136362,0.26948284885644835
287,-1.8441481674915678,0.6777790420126895,0.31892174028039544
288,72.71834829544747,0.6653415401129835,0.3278408636854475
289,1.6235924100454326,0.6297642407207874,0.367557246853381
290,-82.29956545692903,0.7268813924566598,0.2749424935883318
291,-136.45780562665402,0.6729530723002557,0.33073156567598594
292,50.242463005666366,0.7084974869634215,0.2834934314119184
293,23.127264525680687,0.7791389483453757,0.2131895862111286
294,55.980133665909435,0.770747422214453,0.22024360392943587
295,436.98266754347287,0.5683714072381131,0.40031936190132844
296,659.7977794333954,0.5460491858004327,0.40880284287957913
297,612.7980621894146,0.5388655724617575,0.4179349114808398
298,-220.57216215712947,0.48288422578053164,0.5222368591645045
299,91.81811533062563,0.35327720099384374,0.6376581225052287
300,59.50115305475407,0.2842197838403062,0.7074831566268871
301,-96.8707309451791,0.31036582043654004,0.6895338860881144
302,-123.39890491792357,0.29124662227553877,0.7096350245164332
303,-331.0994216339362,0.28280379383067705,0.7294683273265166
304,-221.02194717023838,0.3068146379796727,0.6990275332271854
305,-61.08423805820962,0.2848865594431448,0.7144251163818589
306,265.6290389713113,0.3441123109215134,0.6392345223094861
307,210.53543837998586,0.32821958411834157,0.6581537088944822
308,-3.7026864749529977,0.30160840191352434,0.6972848221103733
309,144.58929284105523,0.2951197431921393,0.6953866041254279
310,-9.462495140996623,0.3642838721479318,0.6337157402553211
311,302.4390715752817,0.4519692802510198,0.5319079871521716
312,343.66672099617244,0.4318864645219957,0.5510707922029896
313,704.7382505783323,0.450382755438058,0.5130257720994859
314,494.51421508223007,0.44902237656488797,0.5264564046995179
315,391.52741469023744,0.47754578575874373,0.5049166266252094
316,235.16337142003155,0.3712090714149566,0.6220767172489298
317,549.1916908968196,0.422443629152669,0.5560792642769303
318,732.1607490790575,0.42311935555240227,0.5473073651279184
319,709.9272696045331,0.32488704003832586,0.6486503436991304
320,776.6376513181202,0.3215528556665176,0.6498330072761703
321,482.88658292976953,0.3301725879055286,0.6562626024677772
322,642.3463765598294,0.3844451737044747,0.5947420993057776
323,617.1849714686706,0.41419902976883183,0.5665014057197445
324,536.4735003245869,0.5009856684664125,0.48591838872212223
325,683.413534936394,0.5465816004313122,0.4359065375066289
326,609.2326659029538,0.5347477388414398,0.452459768284511
327,595.5652872008404,0.5286975527207438,0.4612535298279362
328,1289.8165260190526,0.4872864962744891,0.47103983356129725
329,1337.0536605569737,0.5407406172316513,0.416753897820061
330,1574.3928271823656,0.5265034064153482,0.41982391139566144
331,963.1873183446494,0.506343289672061,0.4656683961022977
332,1551.2320056464605,0.5592796419418854,0.38861818584804547
333,1739.4727692250997,0.5494586554391631,0.3905464427289107
334,1796.0517601260603,0.5481363656423135,0.388430259575983
335,1895.2559360871426,0.5239010313464567,0.4094602549349971
336,1839.023647907074,0.5387531317186256,0.39885973867407165
337,1782.347588105291,0.584772913539433,0.35634133295289905
338,1646.0121134694741,0.5052383126216732,0.44378072475272334
339,1707.1795434412138,0.502410523543345,0.4443751620840439
340,1732.8221054610044,0.256943153453188,0.6899250929729543
341,1343.0039664645265,0.18797894145065364,0.7734562918095561
342,-4.268358822339906,0.18249038721199448,0.8317380027730996
343,790.9341059703901,0.13158875933657865,0.8526083955573213
344,250.60109547590977,0.14501028050360004,0.8600748494117033
345,288.7936315632951,0.14212619819299616,0.8624620047159299
346,-227.80785211710122,0.12177868685675572,0.9011131769635916
347,739.0480779099465,-0.0016279913032495597,0.9916711860469094
348,940.6320252805535,-0.013478973653170773,0.999074797311159
349,1213.21028028402,0.007882021044084864,0.9712009679192422
350,1172.429470064476,0.08675547679730958,0.8933758451274958
351,1066.9566786380185,0.08254119255156656,0.9005398235177311
352,1344.3583338904464,0.006169541180256755,0.9684432623732332
353,1861.4190146967362,0.11010932619910097,0.844348723825914
354,1743.1474765517166,0.09716025586042015,0.8628448114886564
355,1756.1827550450746,0.07296326614686433,0.8840670117198808
356,1892.7113000268741,0.11187987553825632,0.8416127515408758
357,2581.1466365784454,0.1699071505697184,0.7553461734325
358,2821.6150382391625,0.1393015810524586,0.7760096179319684
359,3085.623849332612,0.0448390397686691,0.8569941762885045
